city,date,transportation_type,flow
London,2021-02-25,driving,70.85
London,2021-02-25,walking,48.58
London,2021-02-25,transit,45.48
London,2021-02-26,driving,83.8
London,2021-02-26,walking,60.31
London,2021-02-26,transit,50.27
London,2021-02-27,driving,80.29
London,2021-02-27,walking,73.42
London,2021-02-27,transit,53.59
London,2021-02-28,driving,63.11
London,2021-02-28,walking,49.09
London,2021-02-28,transit,46.88
London,2021-03-01,driving,70.42
London,2021-03-01,walking,49.69
London,2021-03-01,transit,48.31
London,2021-03-02,driving,71.12
London,2021-03-02,walking,50.38
London,2021-03-02,transit,47.79
London,2021-03-03,driving,71.38
London,2021-03-03,walking,46.07
London,2021-03-03,transit,47.4
London,2021-03-04,driving,71.18
London,2021-03-04,walking,48.14
London,2021-03-04,transit,46.73
London,2021-03-05,driving,79.2
London,2021-03-05,walking,54.69
London,2021-03-05,transit,51.26
London,2021-03-06,driving,76.13
London,2021-03-06,walking,63.49
London,2021-03-06,transit,52.48
London,2021-03-07,driving,64.25
London,2021-03-07,walking,49.73
London,2021-03-07,transit,49.76
London,2021-03-08,driving,73.8
London,2021-03-08,walking,51.24
London,2021-03-08,transit,50.74
London,2021-03-09,driving,76.82
London,2021-03-09,walking,57.03
London,2021-03-09,transit,52.16
London,2021-03-10,driving,75.16
London,2021-03-10,walking,45.28
London,2021-03-10,transit,49.11
London,2021-03-11,driving,76.79
London,2021-03-11,walking,49.19
London,2021-03-11,transit,49.57
London,2021-03-12,driving,NA
London,2021-03-12,walking,NA
London,2021-03-12,transit,NA
London,2021-03-13,driving,78.81
London,2021-03-13,walking,61.13
London,2021-03-13,transit,53.45
London,2021-03-14,driving,65.83
London,2021-03-14,walking,46.93
London,2021-03-14,transit,48.39
London,2021-03-15,driving,73.93
London,2021-03-15,walking,49.95
London,2021-03-15,transit,52.2
London,2021-03-16,driving,76.86
London,2021-03-16,walking,51.65
London,2021-03-16,transit,51.9
London,2021-03-17,driving,78.51
London,2021-03-17,walking,51.93
London,2021-03-17,transit,52.34
London,2021-03-18,driving,77.77
London,2021-03-18,walking,50.19
London,2021-03-18,transit,50.62
London,2021-03-19,driving,85.65
London,2021-03-19,walking,61.16
London,2021-03-19,transit,55.68
London,2021-03-20,driving,79.59
London,2021-03-20,walking,69.02
London,2021-03-20,transit,56.87
London,2021-03-21,driving,66.23
London,2021-03-21,walking,52.14
London,2021-03-21,transit,52.32
London,2021-03-22,driving,76.51
London,2021-03-22,walking,56.03
London,2021-03-22,transit,54.86
London,2021-03-23,driving,78.59
London,2021-03-23,walking,55.31
London,2021-03-23,transit,55.32
London,2021-03-24,driving,79.4
London,2021-03-24,walking,54.48
London,2021-03-24,transit,54.49
London,2021-03-25,driving,79.82
London,2021-03-25,walking,52.96
London,2021-03-25,transit,53.97
London,2021-03-26,driving,86.78
London,2021-03-26,walking,55.54
London,2021-03-26,transit,56.96
London,2021-03-27,driving,85.63
London,2021-03-27,walking,73.11
London,2021-03-27,transit,65.12
London,2021-03-28,driving,69.74
London,2021-03-28,walking,50.14
London,2021-03-28,transit,57.44
London,2021-03-29,driving,85.77
London,2021-03-29,walking,65.44
London,2021-03-29,transit,64.47
London,2021-03-30,driving,95.24
London,2021-03-30,walking,78.52
London,2021-03-30,transit,74.29
London,2021-03-31,driving,92.64
London,2021-03-31,walking,69.4
London,2021-03-31,transit,69.84
London,2021-04-01,driving,95.13
London,2021-04-01,walking,66.07
London,2021-04-01,transit,68.39
London,2021-04-02,driving,84.47
London,2021-04-02,walking,66.06
London,2021-04-02,transit,69.07
London,2021-04-03,driving,80.92
London,2021-04-03,walking,63.38
London,2021-04-03,transit,64.87
London,2021-04-04,driving,68.8
London,2021-04-04,walking,56.55
London,2021-04-04,transit,60.01
London,2021-04-05,driving,74.81
London,2021-04-05,walking,52.2
London,2021-04-05,transit,64.44
London,2021-04-06,driving,87.79
London,2021-04-06,walking,61.56
London,2021-04-06,transit,68.6
London,2021-04-07,driving,93.4
London,2021-04-07,walking,62.76
London,2021-04-07,transit,69.83
London,2021-04-08,driving,91.64
London,2021-04-08,walking,64.08
London,2021-04-08,transit,67.72
London,2021-04-09,driving,99.31
London,2021-04-09,walking,67.94
London,2021-04-09,transit,69.65
London,2021-04-10,driving,86.83
London,2021-04-10,walking,63.04
London,2021-04-10,transit,67.18
London,2021-04-11,driving,84.14
London,2021-04-11,walking,61.03
London,2021-04-11,transit,72.76
London,2021-04-12,driving,97.72
London,2021-04-12,walking,82.02
London,2021-04-12,transit,84.92
London,2021-04-13,driving,95.95
London,2021-04-13,walking,80.63
London,2021-04-13,transit,81.06
London,2021-04-14,driving,97.65
London,2021-04-14,walking,81.54
London,2021-04-14,transit,80.83
London,2021-04-15,driving,100.54
London,2021-04-15,walking,79.6
London,2021-04-15,transit,81.71
London,2021-04-16,driving,107.87
London,2021-04-16,walking,91.77
London,2021-04-16,transit,88.86
London,2021-04-17,driving,104.86
London,2021-04-17,walking,107.05
London,2021-04-17,transit,95.19
London,2021-04-18,driving,93.54
London,2021-04-18,walking,77.32
London,2021-04-18,transit,82.39
London,2021-04-19,driving,93.38
London,2021-04-19,walking,74.08
London,2021-04-19,transit,78.93
London,2021-04-20,driving,98.36
London,2021-04-20,walking,80.72
London,2021-04-20,transit,84.01
London,2021-04-21,driving,97.86
London,2021-04-21,walking,74.89
London,2021-04-21,transit,78.48
London,2021-04-22,driving,99.48
London,2021-04-22,walking,79.18
London,2021-04-22,transit,80.37
London,2021-04-23,driving,109.81
London,2021-04-23,walking,90.51
London,2021-04-23,transit,90.53
London,2021-04-24,driving,109.36
London,2021-04-24,walking,110.76
London,2021-04-24,transit,97.3
London,2021-04-25,driving,91.7
London,2021-04-25,walking,72.72
London,2021-04-25,transit,80.41
London,2021-04-26,driving,93.48
London,2021-04-26,walking,69.02
London,2021-04-26,transit,77.24
London,2021-04-27,driving,98.37
London,2021-04-27,walking,74.56
London,2021-04-27,transit,79.75
London,2021-04-28,driving,98.01
London,2021-04-28,walking,68.54
London,2021-04-28,transit,76.66
London,2021-04-29,driving,99.76
London,2021-04-29,walking,75.49
London,2021-04-29,transit,79.27
London,2021-04-30,driving,112.42
London,2021-04-30,walking,87.56
London,2021-04-30,transit,90.7
London,2021-05-01,driving,107.69
London,2021-05-01,walking,102.57
London,2021-05-01,transit,100.07
London,2021-05-02,driving,88.55
London,2021-05-02,walking,78.84
London,2021-05-02,transit,83.57
London,2021-05-03,driving,89.96
London,2021-05-03,walking,66.06
London,2021-05-03,transit,82
London,2021-05-04,driving,96.37
London,2021-05-04,walking,68.85
London,2021-05-04,transit,79.26
London,2021-05-05,driving,99.18
London,2021-05-05,walking,72.09
London,2021-05-05,transit,79.79
London,2021-05-06,driving,99.17
London,2021-05-06,walking,80.91
London,2021-05-06,transit,80.37
London,2021-05-07,driving,106.77
London,2021-05-07,walking,84.86
London,2021-05-07,transit,88.37
London,2021-05-08,driving,99.25
London,2021-05-08,walking,86.08
London,2021-05-08,transit,92.42
London,2021-05-09,driving,94.94
London,2021-05-09,walking,77.85
London,2021-05-09,transit,87.09
London,2021-05-10,driving,94.54
London,2021-05-10,walking,70.72
London,2021-05-10,transit,81.68
London,2021-05-11,driving,99.36
London,2021-05-11,walking,76.49
London,2021-05-11,transit,83.78
London,2021-05-12,driving,98.44
London,2021-05-12,walking,77.98
London,2021-05-12,transit,83.64
London,2021-05-13,driving,100.26
London,2021-05-13,walking,73.46
London,2021-05-13,transit,81.06
London,2021-05-14,driving,107.89
London,2021-05-14,walking,86.18
London,2021-05-14,transit,92.75
London,2021-05-15,driving,107.73
London,2021-05-15,walking,101.76
London,2021-05-15,transit,100.39
London,2021-05-16,driving,92.01
London,2021-05-16,walking,66.55
London,2021-05-16,transit,84.5
London,2021-05-17,driving,99.83
London,2021-05-17,walking,76.6
London,2021-05-17,transit,89.37
London,2021-05-18,driving,103.29
London,2021-05-18,walking,83.84
London,2021-05-18,transit,91.5
London,2021-05-19,driving,103.39
London,2021-05-19,walking,88.89
London,2021-05-19,transit,93.08
London,2021-05-20,driving,108.03
London,2021-05-20,walking,89.23
London,2021-05-20,transit,95.55
London,2021-05-21,driving,139.02
London,2021-05-21,walking,102.68
London,2021-05-21,transit,110.96
London,2021-05-22,driving,121.76
London,2021-05-22,walking,135.84
London,2021-05-22,transit,120.35
London,2021-05-23,driving,101.31
London,2021-05-23,walking,84.71
London,2021-05-23,transit,100.95
London,2021-05-24,driving,101.41
London,2021-05-24,walking,78.4
London,2021-05-24,transit,93.99
London,2021-05-25,driving,104.1
London,2021-05-25,walking,87.67
London,2021-05-25,transit,97.67
London,2021-05-26,driving,107.84
London,2021-05-26,walking,94.09
London,2021-05-26,transit,100.52
London,2021-05-27,driving,114.48
London,2021-05-27,walking,102.89
London,2021-05-27,transit,105.49
London,2021-05-28,driving,146.78
London,2021-05-28,walking,122.15
London,2021-05-28,transit,126.33
London,2021-05-29,driving,141.2
London,2021-05-29,walking,162.5
London,2021-05-29,transit,144.61
London,2021-05-30,driving,117.15
London,2021-05-30,walking,128.99
London,2021-05-30,transit,123.53
London,2021-05-31,driving,118.58
London,2021-05-31,walking,119.79
London,2021-05-31,transit,126.95
London,2021-06-01,driving,126.36
London,2021-06-01,walking,118.75
London,2021-06-01,transit,121.8
London,2021-06-02,driving,125.26
London,2021-06-02,walking,118.88
London,2021-06-02,transit,122.55
London,2021-06-03,driving,129.34
London,2021-06-03,walking,122.45
London,2021-06-03,transit,120.2
London,2021-06-04,driving,149.11
London,2021-06-04,walking,113.33
London,2021-06-04,transit,124.67
London,2021-06-05,driving,132.43
London,2021-06-05,walking,155.6
London,2021-06-05,transit,138.7
London,2021-06-06,driving,110.19
London,2021-06-06,walking,97.28
London,2021-06-06,transit,111.32
London,2021-06-07,driving,110.65
London,2021-06-07,walking,96.8
London,2021-06-07,transit,108.69
London,2021-06-08,driving,114.84
London,2021-06-08,walking,104.24
London,2021-06-08,transit,111.81
London,2021-06-09,driving,117.05
London,2021-06-09,walking,108.97
London,2021-06-09,transit,115
London,2021-06-10,driving,116.9
London,2021-06-10,walking,108.8
London,2021-06-10,transit,115.71
London,2021-06-11,driving,132.13
London,2021-06-11,walking,123.29
London,2021-06-11,transit,131.62
London,2021-06-12,driving,127.88
London,2021-06-12,walking,150.08
London,2021-06-12,transit,139.64
London,2021-06-13,driving,112.13
London,2021-06-13,walking,103.51
London,2021-06-13,transit,119.49
London,2021-06-14,driving,110.47
London,2021-06-14,walking,96.49
London,2021-06-14,transit,110.85
London,2021-06-15,driving,114.35
London,2021-06-15,walking,103.74
London,2021-06-15,transit,114.23
London,2021-06-16,driving,114.9
London,2021-06-16,walking,106.07
London,2021-06-16,transit,116.1
London,2021-06-17,driving,118.02
London,2021-06-17,walking,104.56
London,2021-06-17,transit,112.08
London,2021-06-18,driving,138.58
London,2021-06-18,walking,115.87
London,2021-06-18,transit,123.65
London,2021-06-19,driving,119.05
London,2021-06-19,walking,131.67
London,2021-06-19,transit,122.86
London,2021-06-20,driving,102.28
London,2021-06-20,walking,86.62
London,2021-06-20,transit,104.3
London,2021-06-21,driving,109.14
London,2021-06-21,walking,86.16
London,2021-06-21,transit,106.56
London,2021-06-22,driving,110.71
London,2021-06-22,walking,101.99
London,2021-06-22,transit,111.56
London,2021-06-23,driving,115.61
London,2021-06-23,walking,109.11
London,2021-06-23,transit,114.19
London,2021-06-24,driving,117.48
London,2021-06-24,walking,110.57
London,2021-06-24,transit,115.84
London,2021-06-25,driving,137.24
London,2021-06-25,walking,127.36
London,2021-06-25,transit,129.61
London,2021-06-26,driving,131.91
London,2021-06-26,walking,157.3
London,2021-06-26,transit,139.58
London,2021-06-27,driving,110.69
London,2021-06-27,walking,99.15
London,2021-06-27,transit,115.32
London,2021-06-28,driving,111.1
London,2021-06-28,walking,97.15
London,2021-06-28,transit,111.72
London,2021-06-29,driving,114.6
London,2021-06-29,walking,103.92
London,2021-06-29,transit,114.06
London,2021-06-30,driving,119.63
London,2021-06-30,walking,107.73
London,2021-06-30,transit,115.86
London,2021-07-01,driving,119.87
London,2021-07-01,walking,114.72
London,2021-07-01,transit,119.65
London,2021-07-02,driving,131.95
London,2021-07-02,walking,128.14
London,2021-07-02,transit,131.52
London,2021-07-03,driving,126.24
London,2021-07-03,walking,146.24
London,2021-07-03,transit,141.56
London,2021-07-04,driving,110.45
London,2021-07-04,walking,99.91
London,2021-07-04,transit,120.01
London,2021-07-05,driving,113.23
London,2021-07-05,walking,101.63
London,2021-07-05,transit,117.29
London,2021-07-06,driving,115.21
London,2021-07-06,walking,102.88
London,2021-07-06,transit,119.52
London,2021-07-07,driving,117.57
London,2021-07-07,walking,117.7
London,2021-07-07,transit,124.19
London,2021-07-08,driving,115.23
London,2021-07-08,walking,112.12
London,2021-07-08,transit,118.57
London,2021-07-09,driving,131.21
London,2021-07-09,walking,128.76
London,2021-07-09,transit,132.41
London,2021-07-10,driving,128.45
London,2021-07-10,walking,148.28
London,2021-07-10,transit,139.41
London,2021-07-11,driving,118.69
London,2021-07-11,walking,139.23
London,2021-07-11,transit,145.46
London,2021-07-12,driving,107.16
London,2021-07-12,walking,96.2
London,2021-07-12,transit,116.38
London,2021-07-13,driving,112.36
London,2021-07-13,walking,108.77
London,2021-07-13,transit,122.38
London,2021-07-14,driving,115.78
London,2021-07-14,walking,114.49
London,2021-07-14,transit,123.72
London,2021-07-15,driving,117.96
London,2021-07-15,walking,115.1
London,2021-07-15,transit,122.99
London,2021-07-16,driving,134.24
London,2021-07-16,walking,131.43
London,2021-07-16,transit,137.61
London,2021-07-17,driving,135.21
London,2021-07-17,walking,154.21
London,2021-07-17,transit,150
London,2021-07-18,driving,122.75
London,2021-07-18,walking,107.34
London,2021-07-18,transit,127.13
London,2021-07-19,driving,112.97
London,2021-07-19,walking,106.09
London,2021-07-19,transit,119.36
London,2021-07-20,driving,115.59
London,2021-07-20,walking,108.4
London,2021-07-20,transit,121.11
London,2021-07-21,driving,118.86
London,2021-07-21,walking,117.9
London,2021-07-21,transit,127.74
London,2021-07-22,driving,124.27
London,2021-07-22,walking,122.97
London,2021-07-22,transit,129.77
London,2021-07-23,driving,136.53
London,2021-07-23,walking,135.04
London,2021-07-23,transit,139.08
London,2021-07-24,driving,123.87
London,2021-07-24,walking,147
London,2021-07-24,transit,139.87
London,2021-07-25,driving,120.21
London,2021-07-25,walking,98.15
London,2021-07-25,transit,123.22
London,2021-07-26,driving,119.95
London,2021-07-26,walking,113.53
London,2021-07-26,transit,123.08
London,2021-07-27,driving,117.89
London,2021-07-27,walking,114.84
London,2021-07-27,transit,124.47
London,2021-07-28,driving,121.36
London,2021-07-28,walking,114.32
London,2021-07-28,transit,124.82
London,2021-07-29,driving,124.26
London,2021-07-29,walking,131.17
London,2021-07-29,transit,130.5
London,2021-07-30,driving,139.94
London,2021-07-30,walking,132.28
London,2021-07-30,transit,140.32
London,2021-07-31,driving,132.89
London,2021-07-31,walking,160.81
London,2021-07-31,transit,150.84
London,2021-08-01,driving,115.03
London,2021-08-01,walking,117.05
London,2021-08-01,transit,126.8
London,2021-08-02,driving,117.19
London,2021-08-02,walking,115.88
London,2021-08-02,transit,126.75
London,2021-08-03,driving,118.56
London,2021-08-03,walking,124.07
London,2021-08-03,transit,129.47
London,2021-08-04,driving,129.75
London,2021-08-04,walking,136.27
London,2021-08-04,transit,136.4
London,2021-08-05,driving,124.28
London,2021-08-05,walking,125
London,2021-08-05,transit,129.8
London,2021-08-06,driving,140.92
London,2021-08-06,walking,136.22
London,2021-08-06,transit,141.17
London,2021-08-07,driving,131.28
London,2021-08-07,walking,154.43
London,2021-08-07,transit,145.25
London,2021-08-08,driving,114.21
London,2021-08-08,walking,107.85
London,2021-08-08,transit,124.36
London,2021-08-09,driving,121.66
London,2021-08-09,walking,112.02
London,2021-08-09,transit,126.83
London,2021-08-10,driving,124.89
London,2021-08-10,walking,132.93
London,2021-08-10,transit,139.04
London,2021-08-11,driving,125.81
London,2021-08-11,walking,136.08
London,2021-08-11,transit,137.16
London,2021-08-12,driving,125.69
London,2021-08-12,walking,134.83
London,2021-08-12,transit,137.76
London,2021-08-13,driving,137.69
London,2021-08-13,walking,144.16
London,2021-08-13,transit,146.46
London,2021-08-14,driving,135.98
London,2021-08-14,walking,169.12
London,2021-08-14,transit,154.88
London,2021-08-15,driving,120.21
London,2021-08-15,walking,118.97
London,2021-08-15,transit,134.19
London,2021-08-16,driving,120.06
London,2021-08-16,walking,119.13
London,2021-08-16,transit,131.23
London,2021-08-17,driving,119.96
London,2021-08-17,walking,126.54
London,2021-08-17,transit,132.18
London,2021-08-18,driving,122.57
London,2021-08-18,walking,134.54
London,2021-08-18,transit,136.53
